year,month,day,prcp,dflw,max_upflx,water_evap,eto,no3c,srpc
2007,1,1,0.01181103,0,0.000503195468576,0.036139588491745,0.0393701,0.314727146763591,0.0011310242328
2007,1,2,0,0,0.000322045370755,0.039800452515855,0.033070884,0.314727146763591,0.0011310242328
2007,1,3,0,0,0.000206109205787,0.038329913808379,0.056299243,0.314727146763591,0.0011310242328
2007,1,4,0,0,0.000131909992491,0.037922772210569,0.052755934,0.314727146763591,0.0011310242328
2007,1,5,0,0,8.44224471629E-05,0.037992823980681,0.043700811,0.314727146763591,0.0011310242328
2007,1,6,0,0,5.40304228772E-05,0.034381224077662,0.038188997,0.314739577715186,0.0011310242328
2007,1,7,0,0,3.45795068619E-05,0.036793533648025,0.053149635,0.328665514723377,0.0011310242328
2007,1,8,0,0,2.21308780924E-05,0.039128172861485,0.046063017,0.334943675239566,0.0011310242328
2007,1,9,0,0,1.4163787176E-05,0.037877296319871,0.042126007,0.335753453865822,0.0011310242328
2007,1,10,0,0,9.0648474147E-06,0.035854481448024,0.056299243,0.335838090092628,0.0011310242328
2007,1,11,0,0,5.8014991958E-06,0.038645151891993,0.056299243,0.335922726280064,0.0011310242328
2007,1,12,0.0393701,0,0.009678409714527,0.037411373981659,0.049606326,0.33600736250687,0.0011310242328
2007,1,13,0,0,0.006194187085017,0.040117723750173,0.01181103,0.336091998694306,0.0011310242328
2007,1,14,0.07086618,0,0.011045578602405,0.038760676088234,0.011417329,0.336176634921112,0.0011310242328
2007,1,15,0.31889781,0,0.01643830033337,0.037702154847342,0.01968505,0.338673088631401,0.0011310242328
2007,1,16,0.05118113,0,0.017425700079164,0.043299933736282,0.015354339,0.33678978426796,0.0011310242328
2007,1,17,0,0,0.011152456849095,0.044456444715129,0.03149608,0.336430543522789,0.0011310242328
2007,1,18,0,0,0.007137577988148,0.041282277449898,0.027952771,0.337724886859529,0.0011310242328
2007,1,19,0,0,0.00456805352974,0.042010877843342,0.027952771,0.337811323835339,0.0011310242328
2007,1,20,0,0,0.00292355657872,0.038317972423977,0.02755907,0.339216916090422,0.0011310242328
2007,1,21,0.35039389,0,0.015678762049204,0.039932693965218,0.020078751,0.339564564782089,0.0011310242328
2007,1,22,0.0393701,0,0.01643830033337,0.0463335801776,0.01574804,0.338626283724236,0.0011310242328
2007,1,23,0,0,0.010520520484228,0.045617597035064,0.024803163,0.338112937029706,0.0011310242328
2007,1,24,0.05905515,0,0.010817717101407,0.043194157813022,0.026771668,0.33702299695295,0.0011310242328
2007,1,25,0,0,0.006923344407895,0.047254446226049,0.034645688,0.337103754122543,0.0011310242328
2007,1,26,0,0,0.004430943928142,0.048771812557237,0.084645715,0.336477288429921,0.0011310242328
2007,1,27,0,0,0.002835806334484,0.05227766614331,0.050787429,0.336497493834533,0.0011310242328
2007,1,28,0,0,0.001814917476118,0.050938003372649,0.018503947,0.337134384808375,0.0011310242328
2007,1,29,0,0,0.001161548107551,0.047863184468153,0.041338605,0.337315699827545,0.0011310242328
2007,1,30,0,0,0.000743391385683,0.0452709968479,0.014960638,0.337367632217793,0.0011310242328
2007,1,31,0,0,0.000475770847467,0.049022426472096,0.030708678,0.332987167450769,0.0011310242328
2007,2,1,0,0,0.000304493589623,0.048426177882405,0.022440957,0.31532659960698,0.0012852369145
2007,2,2,0,0,0.000194876050115,0.04369294083827,0.020866153,0.314862388962606,0.0012852369145
2007,2,3,0,0,0.000124720776011,0.049679909583042,0.02362206,0.313959210443394,0.0012852369145
2007,2,4,0,0,7.98213423161E-05,0.048363038871932,0.013385834,0.317263597621463,0.0012852369145
2007,2,5,0,0,5.10856968776E-05,0.045014003598887,0.013385834,0.315337015833078,0.0012852369145
2007,2,6,0.05118113,0,0.009906271176155,0.046174462847582,0.014960638,0.314884349486276,0.0012852369145
2007,2,7,0.07086618,0,0.011273440064032,0.051399307046949,0.016929143,0.317487484868346,0.0012852369145
2007,2,8,0,0,0.007215007321299,0.057493675889088,0.018897648,0.316050789250011,0.0012852369145
2007,2,9,0,0,0.004617608320279,0.053248742533833,0.018897648,0.314786191874216,0.0012852369145
2007,2,10,0,0,0.002955271674586,0.051898886647431,0.020078751,0.31587466675333,0.0012852369145
2007,2,11,0,0,0.001891375352051,0.056104306162451,0.048818924,0.316694020109167,0.0012852369145
2007,2,12,0,0,0.001210481165471,0.056961348003206,0.022834658,0.316153713360708,0.0012852369145
2007,2,13,0.1181103,0,0.01119748624349,0.06008161519996,0.029921276,0.315320426493411,0.0012852369145
2007,2,14,0.16929143,0,0.014463500802412,0.06798711946893,0.024015761,0.319774845709819,0.0012852369145
2007,2,15,0,0,0.009256647833233,0.064086641496532,0.020078751,0.322695360397133,0.0012852369145
2007,2,16,0,0,0.00592425926209,0.066804677452459,0.036614193,0.322133963676656,0.0012852369145
2007,2,17,0.05118113,0,0.009906271176155,0.063683855097925,0.035826791,0.320693191284466,0.0012852369145
2007,2,18,0,0,0.006340018541718,0.067593164098714,0.043700811,0.320823764110881,0.0012852369145
2007,2,19,0,0,0.004057615065127,0.068863750965933,0.07480319,0.323785980474256,0.0012852369145
2007,2,20,0,0,0.002596875693651,0.076619379287828,0.04724412,0.321675920476557,0.0012852369145
2007,2,21,0,0,0.001662001763622,0.071122917697693,0.099606353,0.320980629077478,0.0012852369145
2007,2,22,0,0,0.001063681952341,0.078669325237318,0.051574831,0.321580715503886,0.0012852369145
2007,2,23,0,0,0.000680756981782,0.070759179587889,0.032283482,0.323217548316909,0.0012852369145
